state,state_name,year,sce,shares,category,decile_pop,decile_gdp,decile_gdp_pc
KS,Kansas,2040,SSP5,0.111407095,d8,394211.0515,23692325588,60100.61235
KS,Kansas,2040,SSP5,0.152972481,d9,394211.0515,32531804423,82523.82651
KS,Kansas,2040,SSP5,0.368220847,d10,394211.0515,78307474002,198643.5279
KY,Kentucky,2040,SSP5,0.017678572,d1,576139.6375,4358612604,7565.201766
KY,Kentucky,2040,SSP5,0.029994733,d2,576139.6375,7395134703,12835.66382
KY,Kentucky,2040,SSP5,0.03913029,d3,576139.6375,9647485961,16745.04813
KY,Kentucky,2040,SSP5,0.048338383,d4,576139.6375,11917720808,20685.47281
KY,Kentucky,2040,SSP5,0.058481775,d5,576139.6375,14418551543,25026.14055
KY,Kentucky,2040,SSP5,0.070648733,d6,576139.6375,17418287975,30232.75408
KY,Kentucky,2040,SSP5,0.086821044,d7,576139.6375,21405535280,37153.38068
KY,Kentucky,2040,SSP5,0.110689422,d8,576139.6375,27290230784,47367.38979
KY,Kentucky,2040,SSP5,0.154533341,d9,576139.6375,38099851490,66129.54396
KY,Kentucky,2040,SSP5,0.385414675,d10,576139.6375,95023130832,164930.7297
LA,Louisiana,2040,SSP5,0.015937302,d1,546735.1247,4427807328,8098.633374
LA,Louisiana,2040,SSP5,0.027710951,d2,546735.1247,7698840864,14081.48209
LA,Louisiana,2040,SSP5,0.036712941,d3,546735.1247,10199833647,18655.89604
LA,Louisiana,2040,SSP5,0.045936886,d4,546735.1247,12762491446,23343.09773
LA,Louisiana,2040,SSP5,0.056207949,d5,546735.1247,15616066538,28562.39856
LA,Louisiana,2040,SSP5,0.068626466,d6,546735.1247,19066261594,34872.94072
LA,Louisiana,2040,SSP5,0.085262632,d7,546735.1247,23688231970,43326.70593
LA,Louisiana,2040,SSP5,0.109985949,d8,546735.1247,30557028469,55890.0043
LA,Louisiana,2040,SSP5,0.155692107,d9,546735.1247,43255417526,79115.85624
LA,Louisiana,2040,SSP5,0.399788617,d10,546735.1247,1.11E+11,203154.9278
MA,Massachusetts,2040,SSP5,0.016628588,d1,776513.5626,10453793035,13462.47321
MA,Massachusetts,2040,SSP5,0.028621429,d2,776513.5626,17993259268,23171.85447
MA,Massachusetts,2040,SSP5,0.037679498,d3,776513.5626,23687740280,30505.2499
MA,Massachusetts,2040,SSP5,0.046899895,d4,776513.5626,29484271046,37970.06578
MA,Massachusetts,2040,SSP5,0.05712294,d5,776513.5626,35911130418,46246.62356
MA,Massachusetts,2040,SSP5,0.069444052,d6,776513.5626,43656968778,56221.7724
MA,Massachusetts,2040,SSP5,0.08589784,d7,776513.5626,54000871363,69542.72786
MA,Massachusetts,2040,SSP5,0.110281986,d8,776513.5626,69330303761,89284.08608
MA,Massachusetts,2040,SSP5,0.155241764,d9,776513.5626,97594893282,125683.4368
MA,Massachusetts,2040,SSP5,0.393988851,d10,776513.5626,2.48E+11,318972.6243
MD,Maryland,2040,SSP5,0.020014593,d1,733878.7404,8544153906,11642.46004
MD,Maryland,2040,SSP5,0.033016222,d2,733878.7404,14094500057,19205.48897
MD,Maryland,2040,SSP5,0.042297061,d3,733878.7404,18056455056,24604.13971
MD,Maryland,2040,SSP5,0.051453403,d4,733878.7404,21965262758,29930.37071
MD,Maryland,2040,SSP5,0.061395897,d5,733878.7404,26209675770,35713.90521
MD,Maryland,2040,SSP5,0.073198006,d6,733878.7404,31247951378,42579.17508
MD,Maryland,2040,SSP5,0.08872834,d7,733878.7404,37877792110,51613.14809
MD,Maryland,2040,SSP5,0.111447087,d8,733878.7404,47576339112,64828.61063
MD,Maryland,2040,SSP5,0.152871196,d9,733878.7404,65260134268,88924.95541
MD,Maryland,2040,SSP5,0.367167148,d10,733878.7404,1.57E+11,213580.6033
ME,Maine,2040,SSP5,0.019967378,d1,150025.4389,1385732732,9236.651749
ME,Maine,2040,SSP5,0.032955546,d2,150025.4389,2287109444,15244.81089
ME,Maine,2040,SSP5,0.042233764,d3,150025.4389,2931016240,19536.79497
ME,Maine,2040,SSP5,0.051391435,d4,150025.4389,3566557093,23773.01557
ME,Maine,2040,SSP5,0.061338265,d5,150025.4389,4256865451,28374.29094
ME,Maine,2040,SSP5,0.073148003,d6,150025.4389,5076459316,33837.32355
ME,Maine,2040,SSP5,0.088691496,d7,150025.4389,6155175160,41027.54311
ME,Maine,2040,SSP5,0.111433504,d8,150025.4389,7733466756,51547.70294
ME,Maine,2040,SSP5,0.152905791,d9,150025.4389,10611636618,70732.24847
ME,Maine,2040,SSP5,0.36752633,d10,150025.4389,25506266544,170012.9441
MI,Michigan,2040,SSP5,0.01869789,d1,1059154.41,9795598418,9248.508366
MI,Michigan,2040,SSP5,0.031318335,d2,1059154.41,16407296909,15490.93953
MI,Michigan,2040,SSP5,0.040521432,d3,1059154.41,21228688115,20043.05314
MI,Michigan,2040,SSP5,0.049710674,d4,1059154.41,26042820854,24588.31367
MI,Michigan,2040,SSP5,0.059770027,d5,1059154.41,31312794222,29563.95587
MI,Michigan,2040,SSP5,0.071781132,d6,1059154.41,37605266856,35504.99013
MI,Michigan,2040,SSP5,0.087675726,d7,1059154.41,45932252406,43366.90853
MI,Michigan,2040,SSP5,0.111042792,d8,1059154.41,58173975657,54924.92419
MI,Michigan,2040,SSP5,0.153821228,d9,1059154.41,80585080868,76084.35572
MI,Michigan,2040,SSP5,0.377325664,d10,1059154.41,1.98E+11,186636.0087
MN,Minnesota,2040,SSP5,0.020424476,d1,661366.099,8029991005,12141.52194
MN,Minnesota,2040,SSP5,0.033542358,d2,661366.099,13187355848,19939.57033
MN,Minnesota,2040,SSP5,0.04284547,d3,661366.099,16844923644,25469.8928
MN,Minnesota,2040,SSP5,0.051989837,d4,661366.099,20440080002,30905.84781
MN,Minnesota,2040,SSP5,0.061894269,d5,661366.099,24334059944,36793.63061
MN,Minnesota,2040,SSP5,0.073629764,d6,661366.099,28947932010,43769.90604
MN,Minnesota,2040,SSP5,0.089045586,d7,661366.099,35008744145,52933.98648
MN,Minnesota,2040,SSP5,0.111562363,d8,661366.099,43861334378,66319.29644
MN,Minnesota,2040,SSP5,0.152569339,d9,661366.099,59983444361,90696.27919
MN,Minnesota,2040,SSP5,0.364063755,d10,661366.099,1.43E+11,216421.1249
MO,Missouri,2040,SSP5,0.018877574,d1,796191.6788,7213239878,9059.67755
MO,Missouri,2040,SSP5,0.031550781,d2,796191.6788,12055752062,15141.77099
MO,Missouri,2040,SSP5,0.040765084,d3,796191.6788,15576595251,19563.87597
MO,Missouri,2040,SSP5,0.049950372,d4,796191.6788,19086351626,23972.05615
MO,Missouri,2040,SSP5,0.059994299,d5,796191.6788,22924199369,28792.31218
MO,Missouri,2040,SSP5,0.071977364,d6,796191.6788,27503003950,34543.19441
MO,Missouri,2040,SSP5,0.087822596,d7,796191.6788,33557566858,42147.59806
MO,Missouri,2040,SSP5,0.111101235,d8,796191.6788,42452481381,53319.42359
MO,Missouri,2040,SSP5,0.153693473,d9,796191.6788,58727243679,73760.18269
MO,Missouri,2040,SSP5,0.37592117,d10,796191.6788,1.44E+11,180411.1367
MS,Mississippi,2040,SSP5,0.017005368,d1,366912.0652,2186003210,5957.83954
MS,Mississippi,2040,SSP5,0.029115486,d2,366912.0652,3742732640,10200.62569
MS,Mississippi,2040,SSP5,0.038202367,d3,366912.0652,4910831503,13384.21919
MS,Mississippi,2040,SSP5,0.047419254,d4,366912.0652,6095642356,16613.36035
MS,Mississippi,2040,SSP5,0.057614595,d5,366912.0652,7406231351,20185.30338
MS,Mississippi,2040,SSP5,0.069881201,d6,366912.0652,8983076974,24482.91519
MS,Mississippi,2040,SSP5,0.086234568,d7,366912.0652,11085266868,30212.32584
MS,Mississippi,2040,SSP5,0.110433713,d8,366912.0652,14196014525,38690.5089
MS,Mississippi,2040,SSP5,0.154990743,d9,366912.0652,19923724187,54301.08758
MS,Mississippi,2040,SSP5,0.390881325,d10,366912.0652,50246947389,136945.4759
MT,Montana,2040,SSP5,0.019762253,d1,133974.2696,1094840005,8172.01697
MT,Montana,2040,SSP5,0.03269177,d2,133974.2696,1811142567,13518.58511
MT,Montana,2040,SSP5,0.041958463,d3,133974.2696,2324522606,17350.51523
MT,Montana,2040,SSP5,0.051121787,d4,133974.2696,2832175944,21139.70057
MT,Montana,2040,SSP5,0.061087334,d5,133974.2696,3384272890,25260.61832
MT,Montana,2040,SSP5,0.072930104,d6,133974.2696,4040369053,30157.79869
MT,Montana,2040,SSP5,0.088530684,d7,133974.2696,4904650018,36608.89535
MT,Montana,2040,SSP5,0.111373738,d8,133974.2696,6170168143,46054.87426
MT,Montana,2040,SSP5,0.153055654,d9,133974.2696,8479369888,63291.03275
MT,Montana,2040,SSP5,0.369090977,d10,133974.2696,20447849097,152625.1955
NC,North Carolina,2040,SSP5,0.017683273,d1,1419938.541,11767965768,8287.658536
NC,North Carolina,2040,SSP5,0.030000859,d2,1419938.541,19965143428,14060.56872
NC,North Carolina,2040,SSP5,0.039136744,d3,1419938.541,26044944489,18342.30408
NC,North Carolina,2040,SSP5,0.048344765,d4,1419938.541,32172751028,22657.84758
NC,North Carolina,2040,SSP5,0.058487784,d5,1419938.541,38922785389,27411.59865
NC,North Carolina,2040,SSP5,0.070654036,d6,1419938.541,47019252432,33113.5828
NC,North Carolina,2040,SSP5,0.086825076,d7,1419938.541,57780848725,40692.49976
NC,North Carolina,2040,SSP5,0.110691142,d8,1419938.541,73663374980,51877.86152
NC,North Carolina,2040,SSP5,0.154530108,d9,1419938.541,1.03E+11,72423.96635
NC,North Carolina,2040,SSP5,0.385376859,d10,1419938.541,2.56E+11,180615.422
ND,North Dakota,2040,SSP5,0.019474562,d1,105629.8781,1424941080,13489.94343
ND,North Dakota,2040,SSP5,0.032321341,d2,105629.8781,2364931573,22388.85073
ND,North Dakota,2040,SSP5,0.041571486,d3,105629.8781,3041758688,28796.38548
ND,North Dakota,2040,SSP5,0.050742392,d4,105629.8781,3712787936,35149.03172
ND,North Dakota,2040,SSP5,0.060733855,d5,105629.8781,4443856808,42070.07419
ND,North Dakota,2040,SSP5,0.072622642,d6,105629.8781,5313751648,50305.38464
ND,North Dakota,2040,SSP5,0.088303065,d7,105629.8781,6461078036,61167.14468
ND,North Dakota,2040,SSP5,0.111287806,d8,105629.8781,8142856639,77088.57366
ND,North Dakota,2040,SSP5,0.153264619,d9,105629.8781,11214272841,106165.7274
ND,North Dakota,2040,SSP5,0.371297157,d10,105629.8781,27167572338,257195.9073
NE,Nebraska,2040,SSP5,0.021060098,d1,252015.9536,3023000123,11995.27284
NE,Nebraska,2040,SSP5,0.03435622,d2,252015.9536,4931546723,19568.39102
NE,Nebraska,2040,SSP5,0.043692238,d3,252015.9536,6271653666,24885.93907
NE,Nebraska,2040,SSP5,0.052816567,d4,252015.9536,7581374432,30082.91468
NE,Nebraska,2040,SSP5,0.06266055,d5,252015.9536,8994395484,35689.78612
NE,Nebraska,2040,SSP5,0.074291424,d6,252015.9536,10663909725,42314.42324
NE,Nebraska,2040,SSP5,0.08952872,d7,252015.9536,12851095543,50993.1826
NE,Nebraska,2040,SSP5,0.111732164,d8,252015.9536,16038213378,63639.67497
NE,Nebraska,2040,SSP5,0.152096056,d9,252015.9536,21832110940,86629.8765
NE,Nebraska,2040,SSP5,0.359301086,d10,252015.9536,51574652076,204648.3619
NH,New Hampshire,2040,SSP5,0.021581967,d1,160826.7042,2119870769,13181.08693
NH,New Hampshire,2040,SSP5,0.035022693,d2,160826.7042,3440074908,21389.94843
NH,New Hampshire,2040,SSP5,0.044384337,d3,160826.7042,4359614609,27107.52938
NH,New Hampshire,2040,SSP5,0.053490964,d4,160826.7042,5254105476,32669.35987
NH,New Hampshire,2040,SSP5,0.063284099,d5,160826.7042,6216028021,38650.47196
NH,New Hampshire,2040,SSP5,0.074827953,d6,160826.7042,7349913485,45700.82762
NH,New Hampshire,2040,SSP5,0.089917865,d7,160826.7042,8832107548,54916.92187
NH,New Hampshire,2040,SSP5,0.111863942,d8,160826.7042,10987742719,68320.3873
NH,New Hampshire,2040,SSP5,0.15170306,d9,160826.7042,14900906970,92651.94511
NH,New Hampshire,2040,SSP5,0.355433268,d10,160826.7042,34912137306,217079.2312
NJ,New Jersey,2040,SSP5,0.017308259,d1,864965.7161,9676261000,11186.87229
NJ,New Jersey,2040,SSP5,0.029511618,d2,864965.7161,16498604412,19074.28711
NJ,New Jersey,2040,SSP5,0.038620828,d3,864965.7161,21591149738,24961.8561
NJ,New Jersey,2040,SSP5,0.047834145,d4,864965.7161,26741896556,30916.71272
NJ,New Jersey,2040,SSP5,0.058006487,d5,864965.7161,32428790667,37491.41736
NJ,New Jersey,2040,SSP5,0.070228605,d6,864965.7161,39261621383,45390.95672
NJ,New Jersey,2040,SSP5,0.08650076,d7,864965.7161,48358643724,55908.1624
NJ,New Jersey,2040,SSP5,0.110551118,d8,864965.7161,61804105868,71452.66537
NJ,New Jersey,2040,SSP5,0.154786308,d9,864965.7161,86533990245,100043.2603
NJ,New Jersey,2040,SSP5,0.388408629,d10,864965.7161,2.17E+11,251040.7158
NM,New Mexico,2040,SSP5,0.017160909,d1,277171.1891,2248636281,8112.806703
NM,New Mexico,2040,SSP5,0.029319021,d2,277171.1891,3841743718,13860.54492
NM,New Mexico,2040,SSP5,0.038417458,d3,277171.1891,5033934385,18161.82411
NM,New Mexico,2040,SSP5,0.047632593,d4,277171.1891,6241416278,22518.27218
NM,New Mexico,2040,SSP5,0.057816202,d5,277171.1891,7575799711,27332.56561
NM,New Mexico,2040,SSP5,0.070060036,d6,277171.1891,9180139514,33120.82884
NM,New Mexico,2040,SSP5,0.08637175,d7,277171.1891,11317503677,40832.17925
NM,New Mexico,2040,SSP5,0.110494497,d8,277171.1891,14478366782,52236.18958
NM,New Mexico,2040,SSP5,0.154886047,d9,277171.1891,20295101193,73222.26115
NM,New Mexico,2040,SSP5,0.389608791,d10,277171.1891,51051401931,184187.2602
NV,Nevada,2040,SSP5,0.020087056,d1,397033.4712,3983088405,10032.12246
NV,Nevada,2040,SSP5,0.033109316,d2,397033.4712,6565289242,16535.85836
NV,Nevada,2040,SSP5,0.042394155,d3,397033.4712,8406392018,21173.00588
NV,Nevada,2040,SSP5,0.051548437,d4,397033.4712,10221606477,25744.94903
NV,Nevada,2040,SSP5,0.061484256,d5,397033.4712,12191792922,30707.21692
NV,Nevada,2040,SSP5,0.073274639,d6,397033.4712,14529723270,36595.71377
NV,Nevada,2040,SSP5,0.088784765,d7,397033.4712,17605246285,44341.97004
NV,Nevada,2040,SSP5,0.111467811,d8,397033.4712,22103096916,55670.61349
NV,Nevada,2040,SSP5,0.152818029,d9,397033.4712,30302485311,76322.24362
NV,Nevada,2040,SSP5,0.366616584,d10,397033.4712,72696878269,183100.1252
NY,New York,2040,SSP5,0.014383508,d1,2000786.735,22734818431,11362.9394
NY,New York,2040,SSP5,0.025642325,d2,2000786.735,40530696894,20257.37985
NY,New York,2040,SSP5,0.034500527,d3,2000786.735,54532122283,27255.33977
NY,New York,2040,SSP5,0.043716493,d4,2000786.735,69099035562,34535.93246
NY,New York,2040,SSP5,0.05407999,d5,2000786.735,85479755940,42723.07209
NY,New York,2040,SSP5,0.066703124,d6,2000786.735,1.05E+11,52695.31994
NY,New York,2040,SSP5,0.083738917,d7,2000786.735,1.32E+11,66153.55861
NY,New York,2040,SSP5,0.109223184,d8,2000786.735,1.73E+11,86286.07299
NY,New York,2040,SSP5,0.156648045,d9,2000786.735,2.48E+11,123751.6079
NY,New York,2040,SSP5,0.413366754,d10,2000786.735,6.53E+11,326558.8184
OH,Ohio,2040,SSP5,0.018676051,d1,1344195.934,12967018933,9646.673229
OH,Ohio,2040,SSP5,0.031290066,d2,1344195.934,21725089433,16162.14488
OH,Ohio,2040,SSP5,0.040491788,d3,1344195.934,28113961651,20915.07714
OH,Ohio,2040,SSP5,0.049681498,d4,1344195.934,34494493786,25661.80488
OH,Ohio,2040,SSP5,0.059742714,d5,1344195.934,41480123583,30858.68848
OH,Ohio,2040,SSP5,0.071757216,d6,1344195.934,49821944608,37064.49584
OH,Ohio,2040,SSP5,0.087657802,d7,1344195.934,60861923011,45277.56815
OH,Ohio,2040,SSP5,0.111035614,d8,1344195.934,77093434202,57352.82502
OH,Ohio,2040,SSP5,0.153836712,d9,1344195.934,1.07E+11,79460.72172
OH,Ohio,2040,SSP5,0.377496785,d10,1344195.934,2.62E+11,194987.0521
OK,Oklahoma,2040,SSP5,0.018571072,d1,519837.5075,4905479532,9436.563275
OK,Oklahoma,2040,SSP5,0.031154126,d2,519837.5075,8229246401,15830.42063
OK,Oklahoma,2040,SSP5,0.040349195,d3,519837.5075,10658089646,20502.73305
OK,Oklahoma,2040,SSP5,0.049541118,d4,519837.5075,13086101886,25173.44689
OK,Oklahoma,2040,SSP5,0.059611253,d5,519837.5075,15746090557,30290.4087
OK,Oklahoma,2040,SSP5,0.07164205,d6,519837.5075,18923980796,36403.64638
OK,Oklahoma,2040,SSP5,0.087571413,d7,519837.5075,23131662730,44497.87173
OK,Oklahoma,2040,SSP5,0.111000878,d8,519837.5075,29320468686,56403.14187
OK,Oklahoma,2040,SSP5,0.153911011,d9,519837.5075,40655020570,78207.17048
OK,Oklahoma,2040,SSP5,0.378320635,d10,519837.5075,99931987309,192236.97
OR,Oregon,2040,SSP5,0.018991295,d1,564649.3344,5712260633,10116.47457
OR,Oregon,2040,SSP5,0.031697768,d2,564649.3344,9534153006,16885.08677
OR,Oregon,2040,SSP5,0.04091906,d3,564649.3344,12307761824,21797.1776
OR,Oregon,2040,SSP5,0.050101754,d4,564649.3344,15069761016,26688.70766
OR,Oregon,2040,SSP5,0.060135829,d5,564649.3344,18087841226,32033.75994
OR,Oregon,2040,SSP5,0.072101066,d6,564649.3344,21686782335,38407.52307
OR,Oregon,2040,SSP5,0.087914997,d7,564649.3344,26443345566,46831.44733
OR,Oregon,2040,SSP5,0.111137665,d8,564649.3344,33428331699,59201.93235
OR,Oregon,2040,SSP5,0.153612295,d9,564649.3344,46203982694,81827.74667
OR,Oregon,2040,SSP5,0.375035387,d10,564649.3344,1.13E+11,199777.6326
PA,Pennsylvania,2040,SSP5,0.018300179,d1,1516843.59,16258560083,10718.67936
PA,Pennsylvania,2040,SSP5,0.030802933,d2,1516843.59,27366472040,18041.7231
PA,Pennsylvania,2040,SSP5,0.039980505,d3,1516843.59,35520168557,23417.15968
PA,Pennsylvania,2040,SSP5,0.049177845,d4,1516843.59,43691427701,28804.17466
PA,Pennsylvania,2040,SSP5,0.059270711,d5,1516843.59,52658305472,34715.71216
PA,Pennsylvania,2040,SSP5,0.071343292,d6,1516843.59,63384035726,41786.79736
PA,Pennsylvania,2040,SSP5,0.087346725,d7,1516843.59,77602081187,51160.23939
PA,Pennsylvania,2040,SSP5,0.110909454,d8,1516843.59,98536086541,64961.27035
PA,Pennsylvania,2040,SSP5,0.154101699,d9,1516843.59,1.37E+11,90259.59257
PA,Pennsylvania,2040,SSP5,0.380456517,d10,1516843.59,3.38E+11,222838.8813
RI,Rhode Island,2040,SSP5,0.017558096,d1,124185.7914,1136400443,9150.808881
RI,Rhode Island,2040,SSP5,0.029837699,d2,124185.7914,1931164653,15550.60873
RI,Rhode Island,2040,SSP5,0.038964796,d3,124185.7914,2521891408,20307.40698
RI,Rhode Island,2040,SSP5,0.048174689,d4,124185.7914,3117976911,25107.35628
RI,Rhode Island,2040,SSP5,0.058327597,d5,124185.7914,3775096519,30398.77972
RI,Rhode Island,2040,SSP5,0.070512591,d6,124185.7914,4563737416,36749.2719
RI,Rhode Island,2040,SSP5,0.08671745,d7,124185.7914,5612553241,45194.80994
RI,Rhode Island,2040,SSP5,0.110645041,d8,124185.7914,7161202082,57665.22884
RI,Rhode Island,2040,SSP5,0.154615995,d9,124185.7914,10007103575,80581.71115
RI,Rhode Island,2040,SSP5,0.386385292,d10,124185.7914,25007746687,201373.6547
SC,South Carolina,2040,SSP5,0.018175239,d1,707278.917,4655391389,6582.115312
SC,South Carolina,2040,SSP5,0.030640754,d2,707278.917,7848298575,11096.469
SC,South Carolina,2040,SSP5,0.039810094,d3,707278.917,10196926094,14417.12152
SC,South Carolina,2040,SSP5,0.049009788,d4,707278.917,12553328463,17748.76666
SC,South Carolina,2040,SSP5,0.059112994,d5,707278.917,15141155683,21407.61631
SC,South Carolina,2040,SSP5,0.071204717,d6,707278.917,18238320080,25786.6022
SC,South Carolina,2040,SSP5,0.087242217,d7,707278.917,22346152687,31594.54092
SC,South Carolina,2040,SSP5,0.110866397,d8,707278.917,28397231529,40149.97598
SC,South Carolina,2040,SSP5,0.154189133,d9,707278.917,39493882975,55839.19162
SC,South Carolina,2040,SSP5,0.381446579,d10,707278.917,97703426040,138139.8819
SD,South Dakota,2040,SSP5,0.02121296,d1,107911.1667,1128824385,10460.68187
SD,South Dakota,2040,SSP5,0.034551595,d2,107911.1667,1838625207,17038.32201
SD,South Dakota,2040,SSP5,0.043895245,d3,107911.1667,2335837287,21645.92747
SD,South Dakota,2040,SSP5,0.053014502,d4,107911.1667,2821108540,26142.87869
SD,South Dakota,2040,SSP5,0.0628437,d5,107911.1667,3344158524,30989.92093
SD,South Dakota,2040,SSP5,0.074449186,d6,107911.1667,3961731725,36712.89863
SD,South Dakota,2040,SSP5,0.089643385,d7,107911.1667,4770274349,44205.56736
SD,South Dakota,2040,SSP5,0.111771453,d8,107911.1667,5947795202,55117.51362
SD,South Dakota,2040,SSP5,0.151981342,d9,107911.1667,8087520314,74946.09279
SD,South Dakota,2040,SSP5,0.358164316,d10,107911.1667,19059320989,176620.47
TN,Tennessee,2040,SSP5,0.017377084,d1,858769.9579,7699122577,8965.291003
TN,Tennessee,2040,SSP5,0.029601505,d2,858769.9579,13115296874,15272.18873
TN,Tennessee,2040,SSP5,0.03871569,d3,858769.9579,17153444328,19974.43456
TN,Tennessee,2040,SSP5,0.047928106,d4,858769.9579,21235114188,24727.36033
TN,Tennessee,2040,SSP5,0.058095136,d5,858769.9579,25739737071,29972.79636
TN,Tennessee,2040,SSP5,0.070307065,d6,858769.9579,31150376639,36273.24914
TN,Tennessee,2040,SSP5,0.086560708,d7,858769.9579,38351745395,44658.92762
TN,Tennessee,2040,SSP5,0.11057725,d8,858769.9579,48992558361,57049.68823
TN,Tennessee,2040,SSP5,0.154739539,d9,858769.9579,68559182791,79834.16532
TN,Tennessee,2040,SSP5,0.387849802,d10,858769.9579,1.72E+11,200101.8318
TX,Texas,2040,SSP5,0.017017519,d1,3783789.583,39581611707,10460.83849
TX,Texas,2040,SSP5,0.029131395,d2,3783789.583,67757677567,17907.35877
TX,Texas,2040,SSP5,0.038219186,d3,3783789.583,88895271986,23493.71444
TX,Texas,2040,SSP5,0.047435943,d4,3783789.583,1.10E+11,29159.34681
TX,Texas,2040,SSP5,0.057630373,d5,3783789.583,1.34E+11,35425.9645
TX,Texas,2040,SSP5,0.069895206,d6,3783789.583,1.63E+11,42965.27955
TX,Texas,2040,SSP5,0.086245323,d7,3783789.583,2.01E+11,53015.85938
TX,Texas,2040,SSP5,0.1104385,d8,3783789.583,2.57E+11,67887.64634
TX,Texas,2040,SSP5,0.154982586,d9,3783789.583,3.60E+11,95269.33984
TX,Texas,2040,SSP5,0.3907817,d10,3783789.583,9.09E+11,240217.4047
UT,Utah,2040,SSP5,0.022981923,d1,463366.6734,5882488870,12695.10564
UT,Utah,2040,SSP5,0.036803566,d2,463366.6734,9420298178,20330.11591
UT,Utah,2040,SSP5,0.046228356,d3,463366.6734,11832682132,25536.32536
UT,Utah,2040,SSP5,0.055282458,d4,463366.6734,14150184207,30537.76851
UT,Utah,2040,SSP5,0.064934302,d5,463366.6734,16620685257,35869.40151
UT,Utah,2040,SSP5,0.076240198,d6,463366.6734,19514560038,42114.72503
UT,Utah,2040,SSP5,0.090931489,d7,463366.6734,23274965805,50230.12474
UT,Utah,2040,SSP5,0.112186715,d8,463366.6734,28715486617,61971.41112
UT,Utah,2040,SSP5,0.150631047,d9,463366.6734,38555757821,83207.87841
